128,-996,121
106,-985,136
109,-984,114
-110,2051,-804
130,-974,127
136,-976,104
138,-977,116
122,-992,92
136,-976,104
124,-980,121
124,-969,96
145,-987,102
145,-967,108
134,-961,96
132,-993,100
134,-975,96
135,-959,124
146,-984,119
129,-981,115
141,-972,111
144,-964,128
140,-973,113
132,-981,155
119,-988,124
129,-981,138
142,-966,111
147,-967,157
118,-993,128
119,-996,101
129,-967,118
141,-970,118
126,-978,113
116,-993,108
117,-991,110
128,-982,85
143,-978,127
128,-983,104
44,-431,1318
113,-1012,102
126,-986,101
136,-963,133
134,-990,119
122,-1002,117
124,-996,109
133,-991,101
139,-988,125
120,-997,126
122,-1010,102
133,-997,102
135,-981,106
128,-994,98
127,-1022,100
128,-1001,98
126,-992,103
138,-1004,92
130,-998,69
133,-994,122
111,-1011,92
122,-1011,83
140,-992,105
132,-994,102
119,-1017,95
116,-1008,103
119,-991,114
124,-996,107
123,-1003,88
127,-995,102
115,-1010,103
104,-1011,106
113,-1002,96
100,42,1998
124,-1002,95
123,-1003,86
117,-998,92
98,-1009,108
101,-1014,67
116,-996,106
111,-989,91
104,-1015,107
98,-1013,70
118,-989,76
121,-983,105
103,-1011,100
89,-1022,81
100,-997,80
118,-981,104
123,-989,96
100,-1019,84
102,-1010,71
111,-980,86
119,-984,103
106,-1011,85
97,-1019,86
106,-993,105
115,-989,72
123,-1000,93
110,-994,85
99,-1007,115
102,-1010,87
112,-993,76
129,-981,99
108,-996,98
100,-1014,101
66,8,2466
97,-997,83
120,-990,101
126,-995,104
107,-1001,85
102,-1011,81
105,-1007,100
106,-998,93
109,-1001,97
115,-1008,82
104,-1005,79
114,-995,71
118,-1002,73
120,-1001,81
115,-1006,74
111,-1005,78
120,-993,61
132,-996,85
124,-1001,93
118,-1008,58
129,-989,98
131,-994,93
137,-1001,101
123,-998,75
128,-993,122
113,-994,114
132,-998,100
129,-989,107
137,-991,116
124,-1004,129
112,-1007,97
119,-999,129
128,-994,105
-60,-164,3058
132,-992,125
122,-995,110
124,-1005,93
123,-989,109
131,-995,106
122,-997,101
124,-998,93
130,-995,96
141,-989,77
133,-988,118
116,-1001,89
114,-1004,116
115,-993,68
144,-983,90
134,-991,101
122,-1007,98
109,-1010,95
124,-996,88
133,-978,110
132,-1001,64
130,-1005,109
114,-991,68
132,-991,116
125,-990,93
136,-991,115
130,-994,94
138,-992,96
134,-979,92
141,-993,103
125,-994,115
111,-1001,84
132,-978,111
-57,214,3370
136,-977,84
131,-987,107
109,-991,89
110,-997,107
109,-986,87
126,-976,96
120,-981,100
95,-1005,96
86,-996,87
120,-981,100
101,-982,93
104,-982,130
104,-998,55
109,-988,115
91,-977,106
95,-996,81
108,-982,86
115,-980,91
108,-987,105
103,-991,97
113,-985,99
124,-990,80
133,-978,109
121,-981,90
124,-996,124
121,-996,87
142,-972,117
140,-979,125
126,-1003,111
116,-1000,99
137,-987,96
141,-969,118
129,-1002,107
60,-444,3368
117,-1014,136
104,-1004,80
138,-996,116
137,-984,82
129,-1003,101
97,-1022,102
101,-1016,74
110,-993,117
119,-1001,87
108,-1020,99
96,-1016,84
96,-1006,115
105,-1017,84
120,-1013,113
109,-1004,105
109,-1024,122
93,-1026,89
116,-1010,94
121,-1009,101
126,-1014,119
111,-1022,111
119,-1026,73
141,-1002,122
130,-999,103
125,-1028,98
123,-1025,79
138,-996,128
132,-1003,111
135,-1030,104
126,-1011,115
130,-1003,114
131,-1016,110
112,-456,2905
124,-1011,112
127,-1007,99
125,-1010,105
103,-1010,135
99,-1008,90
119,-1014,94
121,-989,114
120,-996,113
103,-1027,116
111,-1019,108
127,-990,117
135,-1005,136
125,-1011,108
122,-1020,101
136,-996,109
140,-993,115
142,-1007,125
122,-1010,105
131,-1003,108
146,-993,95
160,-986,101
151,-999,103
141,-1014,105
135,-1000,117
152,-993,102
162,-1002,119
149,-995,104
136,-1004,103
146,-1006,90
150,-989,109
138,-979,114
134,-1018,91
-26,377,2250
124,-999,96
138,-977,84
151,-988,106
138,-1000,98
124,-997,126
120,-1001,96
150,-987,115
159,-972,91
156,-985,106
139,-1007,114
124,-992,100
141,-991,100
161,-979,90
162,-974,107
139,-991,80
142,-984,95
141,-968,98
157,-979,88
162,-979,101
143,-976,86
139,-979,101
144,-989,92
151,-978,93
145,-971,115
132,-986,97
127,-989,82
137,-967,103
135,-967,104
113,-988,122
106,-990,98
119,-971,117
139,-966,99
35,362,1714
137,-975,123
115,-980,123
97,-1006,109
115,-992,95
137,-954,121
137,-980,104
120,-1003,87
115,-976,113
113,-978,124
131,-997,83
141,-972,82
134,-969,122
117,-1007,112
109,-1015,95
135,-981,108
144,-980,131
131,-999,102
111,-1003,117
112,-1011,96
125,-997,108
127,-990,124
114,-1014,95
107,-1021,72
113,-999,96
121,-990,72
112,-1014,101
104,-1019,68
107,-1005,89
108,-998,69
124,-1006,85
120,-1005,90
104,-1021,85
-39,-28,1260
104,-1013,81
124,-1004,89
136,-996,119
109,-1024,97
101,-1033,98
112,-1000,110
118,-998,136
126,-1019,99
117,-1013,114
108,-998,127
109,-1016,136
115,-1016,102
114,-1004,102
130,-1002,112
115,-1016,102
106,-1014,122
98,-1018,90
105,-1005,108
113,-992,116
103,-1006,99
108,-1010,89
107,-1005,81
102,-999,124
96,-1012,93
97,-1016,110
100,-1004,111
100,-1004,98
113,-1001,93
101,-998,127
86,-1022,126
88,-1022,112
106,-998,104
119,-991,113
-26,-210,813
117,-1013,119
99,-1025,89
115,-1001,97
119,-993,121
121,-1004,101
112,-1012,94
116,-999,105
117,-992,107
121,-1006,106
124,-1006,79
132,-998,114
115,-998,122
105,-1014,112
119,-1010,107
137,-993,109
132,-999,145
111,-1024,124
106,-1026,108
128,-992,109
127,-980,149
105,-1025,114
99,-1023,89
123,-988,89
129,-983,133
111,-1015,96
102,-1021,90
112,-1008,87
128,-982,100
130,-997,84
129,-1006,86
114,-1004,96
111,-999,110
115,1528,466
121,-1003,118
137,-1004,105
144,-996,98
134,-985,113
114,-1002,130
119,-1010,123
135,-1003,131
141,-990,128
144,-991,134
131,-1005,133
140,-999,113
141,-987,136
136,-990,143
123,-1007,119
126,-1004,133
129,-988,102
144,-987,109
147,-993,121
122,-1002,119
119,-1007,81
133,-981,117
133,-968,97
131,-1009,122
109,-1005,103
115,-993,104
128,-989,105
131,-984,111
107,-1001,132
98,-1014,109
100,-1002,97
138,-971,97
140,-975,116
-32,-296,208
113,-1007,95
102,-1012,107
99,-992,100
134,-984,94
142,-982,82
134,-978,97
108,-998,99
115,-999,74
130,-972,119
134,-979,105
133,-1004,77
143,-981,80
138,-967,118
123,-999,99
122,-1005,107
120,-971,89
129,-980,104
127,-981,86
124,-978,80
119,-985,99
114,-985,86
110,-977,122
106,-992,71
123,-991,88
116,-970,83
115,-984,100
104,-1002,70
111,-992,76
126,-968,87
112,-984,85
96,-1000,68
93,-994,89
-8,-360,-40
109,-979,89
118,-981,83
127,-980,110
97,-992,77
109,-1002,109
106,-988,96
115,-980,92
125,-992,99
115,-992,94
108,-996,76
117,-997,93
122,-987,95
118,-993,86
123,-1000,51
134,-987,74
129,-985,78
111,-1005,83
111,-1014,85
121,-999,82
133,-1000,77
135,-996,68
133,-995,105
95,-1016,99
105,-1029,92
112,-1001,89
126,-993,90
115,-1013,93
101,-1026,68
106,-1009,93
107,-1010,98
110,-1016,70
117,-1017,80
60,269,-179
115,-1009,69
123,-1018,77
118,-1018,71
123,-1014,54
129,-1020,83
120,-1018,63
127,-1007,59
133,-1015,78
124,-1030,90
117,-1019,81
121,-1028,82
135,-1015,81
137,-1012,93
130,-1014,96
112,-1023,112
108,-1031,97
121,-1014,91
141,-1007,112
135,-1009,102
121,-1014,91
121,-1012,95
115,-1025,113
123,-1013,74
146,-999,97
140,-1007,108
116,-1025,95
109,-1026,95
133,-999,93
148,-997,124
142,-1019,79
134,-1014,83
121,-1008,112
125,-1017,102
-11,589,-362
129,-1009,87
149,-1005,98
139,-994,99
128,-1015,86
121,-1016,86
135,-998,99
127,-1007,105
129,-1008,71
136,-1000,100
139,-991,80
137,-1002,91
127,-1002,109
128,-1001,85
135,-998,94
140,-987,85
144,-982,100
123,-1007,92
122,-1010,89
129,-977,76
138,-978,111
134,-998,89
128,-1003,83
119,-989,103
132,-983,88
134,-984,117
133,-987,76
130,-994,111
125,-988,103
122,-984,115
120,-988,117
129,-987,90
134,-967,112
-17,-1136,-289
121,-975,107
118,-993,92
118,-982,110
123,-971,108
126,-981,107
126,-981,78
124,-973,90
119,-986,94
117,-987,91
117,-980,82
125,-974,98
115,-981,85
116,-980,112
111,-983,92
122,-984,100
127,-974,97
130,-971,110
120,-989,128
114,-1002,122
128,-984,144
136,-979,99
152,-977,129
134,-981,105
118,-997,133
111,-992,112
139,-980,114
147,-977,111
152,-983,94
125,-990,117
121,-1002,92
132,-1000,92
151,-978,91
38,1088,-314
143,-986,111
122,-1002,86
110,-1010,91
114,-989,124
118,-1002,106
119,-1000,110
111,-993,91
112,-999,119
116,-1009,90
110,-1003,143
104,-1010,103
116,-1018,110
128,-996,82
136,-990,128
121,-1015,96
116,-1018,107
119,-999,109
136,-989,92
146,-994,83
139,-1003,96
127,-1012,91
126,-1013,92
134,-993,108
144,-985,84
146,-1007,95
125,-1004,86
122,-1005,119
109,-1008,125
129,-1002,86
137,-988,126
122,-993,103
109,-1011,120
97,-797,-191
103,-1010,99
121,-994,111
127,-990,118
115,-1011,105
105,-1004,99
104,-995,91
116,-995,113
113,-993,86
115,-1000,95
106,-997,87
111,-990,70
122,-984,106
111,-996,101
104,-1017,97
109,-991,85
127,-981,111
134,-994,119
122,-1007,99
119,-1001,121
114,-996,128
128,-1008,88
151,-986,117
134,-990,110
128,-1009,129
118,-1009,101
144,-993,89
156,-982,101
140,-993,87
124,-1016,77
131,-1011,53
145,-979,96
136,-996,76
-110,-502,-289
136,-1021,66
137,-1002,48
140,-987,82
126,-1000,84
121,-1016,91
119,-1007,91
131,-999,97
133,-992,98
129,-1002,78
122,-1019,125
102,-1005,91
111,-1007,139
132,-1001,102
132,-1002,118
130,-1006,99
119,-1013,126
114,-1005,114
121,-1017,99
138,-991,88
137,-995,110
116,-1011,92
108,-1014,84
116,-996,117
119,-995,73
108,-1014,84
124,-1009,101
117,-997,88
105,-1000,90
118,-1007,95
114,-995,123
103,-1009,112
107,-1014,85
124,-992,115
100,1792,-377
120,-985,99
121,-1013,115
106,-1013,110
105,-1008,104
114,-998,122
124,-996,74
133,-994,108
112,-1001,146
91,-1026,107
117,-1017,95
138,-967,101
143,-981,138
110,-1028,105
98,-1017,100
114,-990,120
136,-996,118
124,-999,105
111,-1001,82
108,-1008,111
105,-994,116
113,-993,113
113,-1010,108
119,-1000,101
111,-989,131
114,-1006,91
126,-1008,123
110,-987,118
109,-1005,142
106,-1013,94
125,-985,107
136,-981,129
113,-1011,105
-20,-825,-349
105,-1006,101
111,-994,106
137,-987,111
133,-985,98
116,-993,127
106,-1011,103
125,-994,106
132,-970,112
147,-990,114
127,-1004,103
122,-993,110
117,-986,142
127,-988,75
138,-983,135
121,-978,110
115,-1001,134
106,-996,101
127,-973,121
127,-976,129
115,-1003,96
105,-989,126
105,-991,89
121,-983,134
111,-978,97
108,-995,127
93,-997,76
104,-985,104
108,-966,102
105,-994,87
106,-996,94
95,-981,84
107,-992,136
230,355,-229
105,-990,87
116,-988,99
110,-981,139
98,-998,97
111,-991,96
119,-974,125
107,-992,147
95,-1014,104
113,-991,100
121,-968,126
127,-996,97
113,-1005,106
116,-990,104
112,-985,126
132,-993,87
130,-987,113
113,-1004,83
113,-1008,114
115,-989,80
125,-990,102
128,-999,57
122,-990,92
97,-997,84
107,-1015,66
116,-990,96
124,-983,82
123,-997,99
110,-1015,66
120,-995,88
119,-992,95
124,-1006,106
116,-1001,82
-57,-1363,-166
132,-992,126
120,-1001,104
134,-1005,96
132,-994,122
128,-1004,109
127,-1006,97
143,-990,89
153,-982,140
126,-1018,96
133,-1011,113
129,-986,102
155,-999,106
144,-998,80
143,-992,91
131,-1005,124
123,-1012,81
149,-991,85
158,-981,74
144,-998,104
117,-1011,63
123,-1010,90
133,-986,62
150,-982,107
125,-1004,92
111,-1024,71
121,-995,89
137,-994,97
134,-996,113
122,-1019,95
116,-1011,100
126,-996,98
129,-982,110
122,906,-169
130,-1006,82
129,-1006,115
118,-998,80
138,-1003,84
147,-986,97
139,-988,88
131,-1010,100
119,-1010,79
134,-990,81
146,-986,93
142,-1001,94
121,-1006,93
126,-1008,92
124,-989,96
144,-994,87
125,-996,100
112,-1011,92
109,-1002,107
107,-999,89
126,-999,105
117,-997,90
118,-1003,112
101,-1006,86
117,-1002,112
111,-1001,101
126,-999,81
122,-998,109
120,-1004,95
116,-1001,93
122,-998,109
124,-1003,75
134,-988,114
116,-990,87
66,-428,-154
129,-1016,85
134,-989,67
143,-986,124
134,-1009,75
132,-1018,112
122,-985,110
141,-1002,95
144,-991,110
136,-990,125
113,-1016,129
116,-1018,93
134,-980,125
130,-986,121
116,-1022,99
104,-1002,105
105,-993,127
110,-1006,99
117,-1002,92
109,-987,108
114,-1009,80
108,-1008,102
110,-994,81
115,-996,120
106,-1013,82
114,-988,91
121,-979,89
120,-999,114
106,-1002,115
109,-999,110
113,-996,119
129,-983,96
125,-978,134
122,-81,-113
114,-1007,107
98,-1008,137
110,-987,120
130,-983,129
130,-991,97
121,-994,116
100,-991,107
100,-1007,103
107,-987,112
113,-978,82
117,-993,119
96,-996,65
104,-986,105
110,-985,76
111,-995,104
108,-985,100
100,-992,90
101,-989,116
104,-986,105
107,-986,114
105,-991,96
115,-988,119
106,-983,106
120,-987,110
117,-977,130
111,-986,127
108,-1003,112
125,-983,100
137,-969,116
133,-993,129
113,-1004,103
122,-997,98
-17,-1080,44
142,-974,123
132,-986,101
126,-1000,103
115,-994,96
122,-989,113
123,-996,92
129,-987,95
123,-994,85
120,-997,97
110,-992,108
105,-995,100
124,-1001,93
120,-988,123
121,-1000,85
127,-999,103
127,-999,92
132,-990,97
121,-1004,130
117,-1009,97
132,-1003,78
153,-981,97
135,-985,114
121,-1017,98
126,-1016,74
145,-980,96
155,-980,125
133,-1012,73
128,-1013,105
124,-997,97
131,-995,124
133,-1005,89
139,-1001,108
-26,1198,79
127,-992,101
117,-1007,138
105,-1009,92
123,-1003,129
123,-995,113
124,-1008,124
108,-1009,111
112,-1017,87
137,-997,114
122,-992,116
116,-1018,115
117,-1025,71
133,-993,114
131,-982,95
135,-1025,88
123,-1008,103
122,-1001,91
140,-1012,105
139,-1005,86
149,-1006,123
132,-1012,83
140,-1017,113
134,-992,124
138,-1018,102
147,-1019,125
132,-998,102
143,-1012,121
136,-1014,102
135,-1008,121
133,-1014,124
132,-1023,108
137,-1012,117
177,-924,9
146,-1004,95
144,-1013,115
136,-1024,103
129,-1014,95
132,-1009,95
134,-1011,114
129,-1019,95
121,-1019,89
137,-1011,97
134,-999,110
120,-1019,107
126,-1026,98
121,-1006,97
134,-1001,123
122,-1011,96
127,-1024,92
117,-1001,128
115,-1006,96
121,-1019,119
127,-997,104
124,-998,133
120,-1018,116
122,-1009,117
127,-989,125
135,-1011,110
125,-988,121
116,-997,108
116,-1011,118
119,-996,92
123,-974,126
118,-992,91
109,-1007,112
13,-745,12
107,-989,83
109,-1007,112
122,-986,106
121,-989,114
110,-986,103
109,-994,104
110,-990,128
107,-985,111
113,-992,108
106,-983,135
94,-989,91
111,-992,142
92,-986,105
110,-996,114
100,-981,127
96,-995,133
89,-999,101
112,-984,98
116,-962,146
103,-999,111
98,-1009,127
96,-988,108
123,-983,133
125,-983,116
116,-994,129
100,-1003,134
112,-1003,111
130,-974,129
142,-984,112
134,-998,134
121,-1000,93
128,-994,129
134,-993,104
-169,-185,-46
148,-997,111
143,-997,92
143,-1000,79
133,-986,99
132,-998,86
130,-999,98
121,-1001,88
128,-986,96
125,-997,76
135,-996,96
119,-1001,86
113,-999,129
101,-1012,101
116,-989,110
121,-987,122
118,-996,127
107,-1010,113
106,-1000,135
117,-993,122
127,-989,136
123,-998,127
117,-1000,120
120,-999,125
116,-990,113
131,-988,114
132,-990,106
136,-987,105
121,-988,114
133,-997,79
131,-982,95
127,-981,104
117,-992,88
193,-121,-81
114,-995,80
115,-976,111
121,-982,85
113,-996,106
111,-991,68
111,-987,110
107,-990,94
102,-992,117
98,-992,109
111,-1001,98
122,-986,103
122,-981,83
112,-994,127
93,-1011,78
110,-990,115
124,-981,83
141,-984,105
128,-994,76
122,-1000,90
123,-993,87
137,-988,96
147,-988,77
144,-995,83
151,-984,99
130,-1003,84
143,-1007,84
149,-990,93
149,-997,93
131,-1006,90
135,-1007,72
136,-994,86
142,-989,88
-104,-2089,-109
122,-1005,119
112,-1019,55
128,-1003,71
140,-983,81
129,-998,105
107,-1034,62
118,-1022,66
132,-983,89
133,-992,79
122,-1019,51
128,-1008,88
114,-1001,96
129,-1001,72
142,-1007,86
139,-993,83
133,-1013,93
133,-1010,93
132,-996,101
148,-1002,102
151,-1006,101
133,-998,116
122,-1012,102
129,-1012,89
145,-988,101
140,-993,126
116,-1020,106
105,-1021,87
130,-991,72
125,-987,110
113,-1022,93
89,-1021,73
103,-1005,91
10,1568,-191
116,-989,91
113,-999,89
99,-1016,99
84,-1023,85
90,-1005,81
109,-995,107
112,-1000,81
100,-1022,91
89,-1007,114
101,-1011,90
115,-1013,99
129,-994,95
112,-1003,118
110,-1024,79
117,-1006,89
137,-990,111
128,-1007,94
122,-1012,82
111,-1011,90
119,-999,87
134,-998,102
127,-996,91
128,-1003,83
116,-998,90
117,-995,95
114,-1011,96
114,-1011,89
115,-994,108
117,-990,110
115,-1003,92
113,-1002,112
108,-1000,106
29,-511,-166
113,-1001,117
114,-996,104
118,-1003,95
126,-993,100
124,-989,103
111,-1003,128
126,-993,100
105,-1007,91
133,-988,77
149,-970,109
130,-985,115
110,-1015,89
126,-994,89
141,-965,115
140,-982,101
139,-998,71
130,-983,115
115,-983,108
125,-997,91
132,-972,115
128,-964,120
109,-1004,111
104,-985,80
122,-962,131
111,-990,144
104,-1006,94
110,-969,119
116,-972,116
115,-988,115
98,-991,111
100,-988,112
107,-984,116
121,-966,103
156,-397,-390
117,-970,114
112,-998,111
92,-995,105
118,-970,110
130,-966,101
136,-978,91
123,-985,110
105,-988,99
112,-993,105
128,-978,70
146,-968,111
116,-983,100
102,-1007,95
107,-989,78
131,-970,110
130,-972,97
113,-1001,85
110,-995,97
105,-993,119
116,-996,107
121,-992,96
130,-985,128
115,-1003,98
120,-1007,116
118,-994,89
123,-1004,124
111,-1003,102
116,-1009,88
132,-990,114
135,-997,69
144,-1000,129
115,-1004,79
53,1528,-387
127,-1016,113
136,-998,78
149,-993,107
139,-997,79
135,-1017,96
112,-1004,130
118,-1018,78
150,-1006,103
146,-996,89
133,-1006,125
101,-1027,95
121,-1017,106
140,-988,91
152,-1000,120
122,-1018,108
104,-1026,103
112,-1014,94
144,-1002,101
139,-1000,129
115,-1025,82
109,-1023,101
117,-990,95
138,-999,118
120,-1012,102
125,-1023,96
119,-995,101
128,-1003,84
136,-1000,124
123,-1009,96
115,-1019,110
121,-1008,73
144,-989,127
75,-1683,-261
132,-1007,87
127,-1021,102
116,-999,109
116,-996,100
126,-1012,97
127,-1006,96
120,-994,91
117,-1019,106
110,-1009,101
109,-1005,82
120,-1006,111
112,-1001,86
110,-1011,104
100,-1015,78
115,-999,103
104,-1001,106
112,-1013,77
111,-1003,76
124,-989,85
112,-992,107
109,-1023,60
119,-1001,114
112,-983,63
132,-1000,109
122,-997,53
127,-999,142
104,-1011,106
119,-1014,98
133,-984,113
146,-993,92
133,-1009,126
116,-1015,90
-88,229,-248
117,-1002,132
122,-998,95
140,-996,108
133,-984,83
123,-1006,115
109,-1012,91
126,-991,93
137,-985,99
138,-996,96
137,-995,82
121,-995,78
124,-993,111
123,-1004,80
134,-996,111
129,-988,87
133,-999,82
139,-983,69
132,-988,142
99,-1018,110
110,-1016,102
138,-972,105
148,-978,102
137,-996,120
102,-1006,113
113,-1001,119
123,-990,113
152,-968,119
137,-989,101
126,-1007,112
105,-991,105
130,-982,109
138,-980,116
-20,1232,-254
133,-985,94
130,-983,103
119,-996,96
127,-981,107
124,-984,88
136,-989,116
124,-986,98
129,-990,115
130,-982,109
137,-984,123
133,-981,111
130,-982,109
133,-993,107
128,-983,123
131,-989,88
139,-982,140
129,-990,95
126,-998,132
125,-1000,55
157,-976,105
145,-970,91
128,-999,105
112,-1007,100
125,-987,69
154,-972,106
145,-978,96
128,-1005,93
121,-997,94
135,-980,133
142,-989,117
147,-1001,89
145,-981,122
131,-994,131
-1,386,-245
125,-1012,124
140,-1000,96
153,-978,147
140,-993,125
133,-1011,110
135,-1001,84
149,-986,120
137,-992,111
133,-1007,89
132,-1000,93
142,-992,94
140,-994,86
136,-998,76
121,-1003,97
115,-1001,79
125,-995,90
124,-985,116
114,-1010,90
121,-1003,93
109,-989,121
109,-1007,112
107,-1020,116
105,-993,115
113,-1001,113
115,-1011,112
109,-1000,95
112,-997,116
112,-1003,104
111,-997,97
118,-994,93
114,-998,93
119,-996,83
106,-607,-308
117,-991,111
114,-1009,91
125,-1010,91
132,-989,83
132,-985,100
109,-1016,99
110,-1013,75
104,-997,97
112,-993,105
101,-1006,84
103,-1008,73
99,-989,107
93,-1005,89
97,-1009,110
92,-1003,99
102,-1013,93
105,-1005,114
102,-994,95
98,-1019,113
94,-1019,90
98,-1004,100
103,-1003,80
117,-995,62
110,-994,115
87,-1020,81
92,-1023,77
123,-997,84
138,-991,83
137,-1009,74
117,-1015,90
114,-1013,94
118,-1012,95
91,-794,-198
137,-997,76
144,-993,99
126,-1010,96
102,-1018,80
118,-1006,81
129,-989,102
126,-1002,103
115,-1017,72
121,-1007,93
117,-988,123
118,-1016,88
119,-1013,108
119,-999,82
121,-1004,111
113,-1009,97
113,-1002,94
112,-1001,112
116,-999,91
111,-986,95
125,-997,77
123,-998,91
112,-993,83
106,-1011,114
109,-997,68
141,-988,84
142,-981,93
132,-1001,90
101,-1011,105
105,-1006,70
138,-979,105
143,-983,80
136,-989,84
-150,1358,-270
113,-1002,89
101,-998,114
109,-1002,70
130,-988,122
125,-983,89
120,-997,96
108,-997,104
109,-988,110
118,-996,105
115,-1002,103
120,-984,104
121,-998,74
133,-989,91
116,-983,77
127,-1000,114
114,-1000,67
133,-989,94
135,-976,66
138,-989,111
119,-1000,100
135,-1008,92
152,-981,94
158,-982,122
142,-999,101
121,-1010,95
131,-990,106
145,-987,105
147,-991,99
139,-993,85
136,-992,76
125,-986,86
125,-987,67
87,878,-59
132,-996,103
123,-992,83
135,-990,99
134,-995,65
149,-984,122
123,-990,97
124,-1016,116
122,-993,102
143,-986,105
159,-981,117
140,-993,111
127,-1002,135
119,-1007,91
159,-980,111
153,-966,106
143,-998,105
159,-980,111
162,-779,-68
72,-799,71
112,-961,104
104,-989,101
102,-1012,94
91,-995,111
108,-1002,95
125,-999,67
129,-978,106
112,-1002,123
90,-1036,72
116,-996,101
123,-970,97
128,-999,110
108,-1014,95
105,-997,112
111,-1002,120
128,-1003,115
130,-994,114
130,-998,128
126,-1013,113
122,-998,120
129,-994,124
129,-1010,108
125,-1007,84
125,-991,100
122,-998,115
124,-1015,85
127,-995,96
127,-986,93
129,-1010,104
114,-1011,80
-3997,3997,713
118,-1005,103
123,-1006,103
120,-1000,100
122,-998,100
122,-1010,89
123,-1000,109
111,-1005,118
110,-1021,106
114,-999,106
124,-986,113
125,-1006,114
113,-1014,120
118,-1003,117
123,-1005,112
129,-1000,116
120,-996,105
125,-1012,92
123,-994,111
119,-993,101
116,-1003,98
118,-998,81
113,-998,128
111,-1004,63
116,-1008,67
130,-980,98
107,-993,100
91,-1027,113
93,-1008,77
114,-978,100
124,-985,110
96,-1008,105
80,-1014,92
1108,-3281,1998
98,-1007,107
109,-981,117
106,-997,95
101,-1011,92
98,-1001,66
118,-991,100
111,-989,92
102,-1012,92
98,-1004,63
109,-977,87
118,-977,79
122,-1004,66
111,-994,81
105,-993,93
101,-1005,98
111,-997,84
127,-981,100
127,-991,98
114,-1003,120
101,-999,100
120,-999,101
124,-986,128
114,-996,105
113,-1016,122
112,-998,94
129,-982,106
133,-995,108
128,-999,91
114,-1008,110
115,-1002,67
136,-989,93
137,-986,66
-110,1402,-3085
137,-1002,67
119,-990,87
106,-992,86
116,-1003,70
136,-990,60
137,-977,102
126,-998,82
119,-1021,87
138,-989,79
141,-982,117
130,-995,112
120,-1011,97
132,-1000,113
143,-983,88
156,-975,115
134,-999,120
115,-1010,113
123,-998,100
148,-974,88
160,-971,125
137,-1007,70
129,-1014,79
127,-976,104
129,-993,88
131,-1004,70
127,-984,74
127,-983,70
124,-994,53
121,-981,99
105,-988,87
101,-1012,101
114,-992,71
-169,928,-3997
131,-969,93
139,-994,99
116,-996,84
105,-997,107
112,-994,85
128,-988,90
127,-978,76
119,-991,74
102,-999,86
107,-993,85
117,-982,77
134,-986,82
139,-990,77
124,-991,66
111,-995,108
119,-992,61
130,-987,107
126,-985,79
122,-985,101
108,-1001,99
120,-986,87
125,-989,113
127,-987,119
119,-996,90
125,-1003,116
126,-990,81
130,-984,148
119,-1017,101
131,-1008,86
144,-977,74
154,-979,86
123,-998,92
94,226,-3608
106,-1016,91
117,-1008,76
146,-987,70
161,-976,78
141,-997,58
146,-987,70
119,-1027,84
117,-1002,66
137,-989,103
142,-1003,82
136,-1002,62
126,-994,103
120,-1007,103
118,-1008,108
138,-999,109
139,-991,124
131,-1015,105
133,-1001,101
135,-991,118
137,-1011,120
124,-1009,115
123,-1006,118
128,-1006,93
140,-991,80
139,-988,100
124,-1009,101
112,-1013,94
119,-998,66
141,-981,88
135,-994,99
116,-1016,71
121,-1005,86
126,-995,86
84,-148,-2672
134,-987,96
128,-1002,80
118,-1007,108
94,-1004,85
116,-1007,103
130,-985,87
131,-986,106
112,-1009,94
103,-1007,116
100,-999,91
136,-994,101
132,-991,89
124,-991,103
112,-1004,92
115,-1001,83
126,-985,99
131,-990,104
123,-1002,110
122,-1006,79
141,-983,136
132,-988,104
140,-1003,121
124,-995,134
128,-999,114
141,-996,106
152,-985,136
127,-998,113
129,-1010,98
126,-993,115
133,-982,100
130,-1003,116
123,-1005,82
-45,1386,-2045
129,-994,85
139,-987,89
136,-996,95
128,-998,91
123,-1011,93
127,-1000,87
141,-988,90
143,-993,113
127,-1007,66
138,-1000,133
120,-990,115
133,-1001,109
135,-1003,110
144,-983,120
138,-995,118
135,-1009,113
140,-994,129
137,-993,123
143,-1000,125
142,-994,117
151,-992,110
146,-992,88
151,-989,123
128,-990,110
134,-1001,100
139,-992,101
140,-980,84
142,-984,111
123,-1004,105
119,-996,120
121,-994,114
142,-992,95
171,-736,-1435
142,-987,137
121,-998,122
114,-1018,118
124,-993,122
138,-981,128
142,-1001,112
121,-1008,103
121,-1000,131
119,-1002,96
140,-999,82
151,-973,105
127,-991,94
122,-1018,96
116,-993,93
137,-984,102
146,-991,83
140,-1003,92
116,-995,107
117,-1016,97
129,-992,124
126,-989,127
128,-1001,133
115,-1012,88
125,-989,147
115,-991,119
116,-1018,143
106,-1007,134
116,-997,109
129,-998,108
137,-991,111
112,-996,132
102,-1020,109
150,494,-489
111,-1008,109
135,-969,87
156,-985,93
130,-1002,71
112,-1003,99
108,-998,89
129,-1002,93
138,-976,104
145,-991,87
115,-1007,105
113,-1002,89
123,-986,123
124,-1002,109
133,-1003,117
122,-990,120
111,-1003,140
115,-1001,119
116,-993,106
127,-987,139
118,-998,106
105,-1003,114
111,-993,105
120,-993,109
114,-1003,113
111,-998,98
119,-998,79
138,-987,85
132,-982,116
111,-1006,104
111,-1016,110
118,-984,116
142,-989,90
81,789,304
139,-995,118
